Product;Color;Size;Ldate;Age Group;Person;Pname;Ptype;Tprice;Currency;Sales Season;Nstore
325029700_2;Other;No Size;1;29-38;Men;Socks;Stockings;0.039106145251396655;$;Autumn;0.003411910669975186
325029800_2;Other;No Size;1;29-38;Men;Socks;Stockings;0.039106145251396655;$;Autumn;0.0043424317617866
325029900_2;Other;No Size;1;29-38;Men;Socks;Stockings;0.039106145251396655;$;Autumn;0.0006203473945409429
325030000_2;Other;No Size;1;29-38;Men;Socks;Boat Socks;0.030726256983240222;Y;Spring;0.0024813895781637717
325030001_2;Other;No Size;1;29-38;Female;Socks;Boat Socks;0.0111731843575419;Y;Spring;0.0012406947890818859
325030004_2;Other;No Size;11;29-38;Female;Socks;Stockings;0.0223463687150838;Y;Spring;0.0
325030007_2;Other;No Size;12;29-38;Female;Socks;Stockings;0.0223463687150838;Y;Spring;0.0006203473945409429
325030008_2;Other;No Size;1;29-38;Female;Socks;Invisible Socks;0.004189944134078213;Y;Summer;0.0015508684863523572
325030010_2;Other;No Size;17;29-38;Female;Socks;Boat Socks;0.0111731843575419;Y;Summer;0.00031017369727047146
325030011_2;Other;No Size;1;7-9;Boys;Socks;Stockings;0.004189944134078213;Y;Spring;0.00031017369727047146
325030100_2;Other;No Size;1;29-38;Men;Socks;Stockings;0.039106145251396655;$;Autumn;0.0024813895781637717
325030200_2;Other;No Size;1;29-38;Men;Socks;Stockings;0.025139664804469275;$;Autumn;0.004652605459057072
325030600_2;Other;No Size;1;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Autumn;0.005583126550868486
325030702_2;Other;No Size;1;7-9;Boys;Socks;Stockings;0.0111731843575419;$;Winter;0.0024813895781637717
325030800_2;Other;No Size;1;29-38;Female;Socks;Stockings;0.019553072625698324;Y;Autumn;0.005272952853598014
325030900_2;Other;No Size;1;29-38;Female;Socks;Stockings;0.019553072625698324;Y;Autumn;0.005272952853598014
325031002_2;Other;No Size;35;7-9;Boys;Socks;Stockings;0.005586592178770949;Y;Autumn;0.00031017369727047146
325031301_2;Other;No Size;1;7-9;Boys;Socks;Stockings;0.0223463687150838;Y;Autumn;0.0
325031700_2;Other;No Size;1;29-38;Female;Socks;Stockings;0.019553072625698324;Y;Autumn;0.0006203473945409429
325032003_2;Other;No Size;50;29-38;Men;Socks;Stockings;0.008379888268156424;Y;Winter;0.0
325032008_2;Other;No Size;17;29-38;Female;Socks;Stealth Socks;0.0223463687150838;$;Summer;0.0015508684863523572
325032700_2;Other;No Size;1;29-38;Men;Socks;Tube Socks;0.025139664804469275;Y;Autumn;0.0390818858560794
325033000_2;Other;No Size;1;29-38;Men;Socks;Tube Socks;0.025139664804469275;Y;Autumn;0.013337468982630274
325033300_2;Other;No Size;1;29-38;Female;Socks;Tube Socks;0.0111731843575419;Y;Spring;0.0
325033302_2;Other;No Size;16;29-38;Female;Socks;Boat Socks;0.0111731843575419;Y;Summer;0.00031017369727047146
325033500_2;Other;No Size;1;29-38;Men;Socks;Stockings;0.039106145251396655;$;Autumn;0.003101736972704715
325033700_2;Other;No Size;1;29-38;Men;Socks;Tube Socks;0.025139664804469275;Y;Autumn;0.0043424317617866
325034003_2;Other;No Size;1;29-38;Female;Socks;Stockings;0.006983240223463687;Y;Spring;0.0
325034004_2;Other;No Size;1;29-38;Female;Socks;Invisible Socks;0.006983240223463687;Y;Summer;0.00031017369727047146
325034200_2;Other;No Size;1;29-38;Men;Socks;Tube Socks;0.025139664804469275;Y;Autumn;0.0012406947890818859
325034300_2;Other;No Size;1;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Autumn;0.00031017369727047146
325034400_2;Other;No Size;1;29-38;Female;Socks;Stockings;0.019553072625698324;Y;Autumn;0.002791563275434243
325034500_2;Other;No Size;1;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Autumn;0.0009305210918114144
325034600_2;Other;No Size;1;29-38;Female;Socks;Stockings;0.019553072625698324;Y;Autumn;0.005583126550868486
325034900_2;Other;No Size;1;29-38;Female;Socks;Stockings;0.019553072625698324;Y;Autumn;0.003101736972704715
325035003_2;Other;No Size;7;29-38;Men;Socks;Stockings;0.009497206703910615;$;Spring;0.00031017369727047146
325035004_2;Other;No Size;7;29-38;Female;Socks;Stockings;0.008379888268156424;Y;Spring;0.0006203473945409429
325035100_2;Other;No Size;1;29-38;Female;Socks;Stockings;0.019553072625698324;Y;Autumn;0.0
325035102_2;Other;No Size;33;7-9;Boys;Socks;Stockings;0.0223463687150838;Y;Autumn;0.0
325036000_2;Other;No Size;1;29-38;Men;Socks;Tube Socks;0.0111731843575419;Y;Spring;0.0012406947890818859
325036006_2;Other;No Size;16;29-38;Female;Socks;Boat Socks;0.0111731843575419;Y;Summer;0.0
325036007_2;Other;No Size;17;29-38;Female;Socks;Boat Socks;0.013966480446927373;Y;Spring;0.0037220843672456576
325036008_2;Other;No Size;46;29-38;Female;Socks;Wool Socks;0.006983240223463687;Y;Winter;0.00031017369727047146
325036100_2;Other;No Size;1;29-38;Men;Socks;Tube Socks;0.025139664804469275;Y;Autumn;0.00031017369727047146
325036600_2;Other;No Size;1;29-38;Men;Socks;Tube Socks;0.0111731843575419;Y;Spring;0.0012406947890818859
325036606_2;Other;No Size;20;29-38;Female;Socks;Boat Socks;0.0111731843575419;Y;Summer;0.0
325036700_2;Other;No Size;1;29-38;Female;Socks;Stockings;0.006983240223463687;$;Autumn;0.0009305210918114144
325036900_2;Other;No Size;1;29-38;Female;Socks;Stockings;0.006983240223463687;$;Autumn;0.0021712158808933004
325037002_2;Other;No Size;46;29-38;Men;Socks;Wool Socks;0.006983240223463687;Y;Winter;0.0
325037100_2;Other;No Size;1;29-38;Female;Socks;Stockings;0.006983240223463687;$;Autumn;0.0024813895781637717
325037200_2;Other;No Size;1;29-38;Female;Socks;Stockings;0.006983240223463687;$;Autumn;0.004032258064516129
325037300_2;Other;No Size;1;29-38;Female;Socks;Stockings;0.006983240223463687;$;Autumn;0.00031017369727047146
325037400_2;Other;No Size;1;29-38;Female;Socks;Stockings;0.006983240223463687;$;Autumn;0.005893300248138957
325037600_2;Other;No Size;1;29-38;Female;Socks;Stockings;0.006983240223463687;$;Autumn;0.0006203473945409429
325038001_2;Other;No Size;1;29-38;Female;Socks;Stockings;0.0111731843575419;$;Autumn;0.0
325038005_2;Other;No Size;8;29-38;Female;Socks;Tube Socks;0.0111731843575419;Y;Spring;0.0
325038006_2;Other;No Size;1;29-38;Female;Socks;Boat Socks;0.006983240223463687;Y;Summer;0.0
325038900_2;Other;No Size;1;29-38;Men;Socks;Boat Socks;0.030726256983240222;Y;Spring;0.0
325039201_2;Other;No Size;1;29-38;Men;Socks;Stockings;0.039106145251396655;$;Autumn;0.003411910669975186
325039300_2;Other;No Size;1;29-38;Men;Socks;Boat Socks;0.030726256983240222;Y;Spring;0.0
325039500_2;Other;No Size;1;29-38;Female;Socks;Stockings;0.039106145251396655;$;Autumn;0.0
325040000_2;Other;No Size;1;29-38;Men;Socks;Stockings;0.0223463687150838;Y;Spring;0.00031017369727047146
325040001_2;Other;No Size;1;29-38;Female;Socks;Boat Socks;0.0111731843575419;Y;Spring;0.00031017369727047146
325040007_2;Other;No Size;10;29-38;Female;Socks;Tube Socks;0.0111731843575419;Y;Spring;0.0
325040009_2;Other;No Size;1;29-38;Men;Socks;Boat Socks;0.006983240223463687;Y;Summer;0.0
325040011_2;Other;No Size;16;29-38;Female;Socks;Boat Socks;0.0111731843575419;Y;Summer;0.00031017369727047146
325040015_2;Other;No Size;36;29-38;Female;Socks;Stockings;0.019553072625698324;Y;Autumn;0.009925558312655087
325040016_2;Other;No Size;42;29-38;Female;Boots;Discontinued;0.0111731843575419;$;Autumn;0.0021712158808933004
325040600_2;Other;No Size;1;29-38;Men;Socks;Stockings;0.039106145251396655;$;Autumn;0.0
325040700_2;Other;No Size;1;29-38;Men;Socks;Stockings;0.039106145251396655;$;Autumn;0.0
325042001_2;Other;No Size;1;29-38;Female;Socks;Boat Socks;0.0111731843575419;Y;Spring;0.0
325042004_2;Other;No Size;8;29-38;Men;Socks;Tube Socks;0.0111731843575419;Y;Spring;0.0009305210918114144
325042005_2;Other;No Size;36;29-38;Female;Socks;Stockings;0.00893854748603352;$;Autumn;0.009305210918114145
325043300_2;Other;No Size;1;29-38;Men;Socks;Stockings;0.05027932960893855;Y;Spring;0.0
325044004_2;Other;No Size;10;29-38;Female;Socks;Tube Socks;0.0111731843575419;Y;Spring;0.0
325044006_2;Other;No Size;36;29-38;Female;Socks;Stockings;0.009497206703910615;$;Autumn;0.010856079404466501
325044200_2;Other;No Size;35;29-38;Female;Socks;Stockings;0.01675977653631285;$;Autumn;0.00031017369727047146
325044900_2;Other;No Size;35;29-38;Female;Socks;Stockings;0.01675977653631285;$;Autumn;0.0
325045000_2;Other;No Size;1;29-38;Men;Socks;Tube Socks;0.0111731843575419;Y;Spring;0.0009305210918114144
325045002_2;Other;No Size;1;29-38;Female;Socks;Boat Socks;0.0111731843575419;Y;Spring;0.0
325045100_2;Other;No Size;37;29-38;Female;Socks;Stockings;0.006983240223463687;$;Winter;0.0037220843672456576
325045200_2;Other;No Size;29;29-38;Men;Socks;Stockings;0.008379888268156424;Y;Winter;0.0
325045400_2;Other;No Size;35;29-38;Female;Socks;Stockings;0.01675977653631285;$;Winter;0.0
325045502_2;Other;No Size;37;7-9;Boys;Socks;Stockings;0.02793296089385475;Y;Autumn;0.0
325045600_2;Other;No Size;35;29-38;Men;Socks;Stockings;0.0223463687150838;Y;Winter;0.0009305210918114144
325046100_2;Other;No Size;41;29-38;Female;Socks;Wool Socks;0.025139664804469275;$;Winter;0.0
325046200_2;Other;No Size;39;4-6;Boys;Socks;Wool Socks;0.013966480446927373;Y;Winter;0.0
325046300_2;Other;No Size;39;7-9;Boys;Socks;Wool Socks;0.013966480446927373;Y;Winter;0.0006203473945409429
325046400_2;Other;No Size;37;29-38;Men;Socks;Wool Socks;0.019553072625698324;Y;Winter;0.0024813895781637717
325046500_2;Other;No Size;37;29-38;Men;Socks;Wool Socks;0.019553072625698324;Y;Winter;0.0006203473945409429
325046700_2;Other;No Size;37;29-38;Men;Socks;Wool Socks;0.019553072625698324;Y;Winter;0.0006203473945409429
325046900_2;Other;No Size;37;29-38;Men;Socks;Wool Socks;0.019553072625698324;Y;Winter;0.0006203473945409429
325047000_2;Other;No Size;1;29-38;Female;Socks;Boat Socks;0.0111731843575419;Y;Spring;0.0
325047400_2;Other;No Size;39;29-38;Female;Socks;Wool Socks;0.01675977653631285;Y;Winter;0.0
325047500_2;Other;No Size;39;29-38;Female;Socks;Wool Socks;0.01675977653631285;Y;Winter;0.0
325047502_2;Other;No Size;2;29-38;Female;Socks;Invisible Socks;0.05027932960893855;$;Spring;0.0015508684863523572
325047503_2;Other;No Size;2;29-38;Female;Socks;Invisible Socks;0.05027932960893855;$;Spring;0.0012406947890818859
325047504_2;Other;No Size;2;29-38;Female;Socks;Invisible Socks;0.05027932960893855;$;Spring;0.005893300248138957
325047505_2;Other;No Size;2;29-38;Female;Socks;Invisible Socks;0.05027932960893855;$;Spring;0.006203473945409429
325047506_2;Natural;No Size;12;29-38;Female;Socks;Invisible Socks;0.039106145251396655;Y;Summer;0.0
325047600_2;Other;No Size;39;29-38;Female;Socks;Wool Socks;0.01675977653631285;Y;Winter;0.0
325047601_2;Other;No Size;14;29-38;Female;Socks;Invisible Socks;0.04748603351955308;$;Summer;0.0
325047602_2;Black;No Size;14;29-38;Female;Socks;Invisible Socks;0.04748603351955308;$;Summer;0.0
325047700_2;Other;No Size;39;29-38;Men;Socks;Wool Socks;0.019553072625698324;Y;Winter;0.00031017369727047146
325048004_2;Other;No Size;10;29-38;Men;Socks;Stockings;0.0223463687150838;Y;Spring;0.0006203473945409429
325048006_2;Other;No Size;36;29-38;Men;Socks;Stockings;0.010614525139664804;Y;Autumn;0.013027295285359801
325048007_2;Other;No Size;39;7-9;Boys;Socks;Stockings;0.0111731843575419;$;Autumn;0.006513647642679901
325048100_2;Other;No Size;40;29-38;Female;Socks;Wool Socks;0.01675977653631285;Y;Winter;0.0
325048300_2;Other;No Size;42;29-38;Female;Socks;Wool Socks;0.01675977653631285;Y;Winter;0.0
325048500_2;Other;No Size;37;29-38;Female;Socks;Wool Socks;0.01675977653631285;Y;Winter;0.00031017369727047146
325048600_2;Other;No Size;41;29-38;Men;Socks;Wool Socks;0.019553072625698324;Y;Winter;0.0006203473945409429
325048700_2;Other;No Size;34;29-38;Female;Socks;Stockings;0.0111731843575419;$;Autumn;0.0009305210918114144
325048900_2;Other;No Size;34;29-38;Female;Socks;Stockings;0.0111731843575419;$;Autumn;0.0009305210918114144
325049100_2;Other;No Size;34;29-38;Female;Socks;Stockings;0.0111731843575419;$;Autumn;0.0009305210918114144
325049200_2;Other;No Size;37;29-38;Men;Socks;Stockings;0.008379888268156424;Y;Autumn;0.00837468982630273
325049300_2;Other;No Size;37;29-38;Men;Socks;Stockings;0.008379888268156424;Y;Autumn;0.009615384615384616
325049400_2;Other;No Size;39;29-38;Men;Socks;Stockings;0.013966480446927373;Y;Autumn;0.0024813895781637717
325049500_2;Other;No Size;33;29-38;Men;Socks;Stockings;0.013966480446927373;Y;Autumn;0.004032258064516129
325049502_2;Black;No Size;15;29-38;Female;Socks;Stealth Socks;0.033519553072625705;$;Summer;0.0
325049600_2;Other;No Size;33;29-38;Men;Socks;Stockings;0.013966480446927373;Y;Autumn;0.007133995037220843
325049800_2;Other;No Size;39;29-38;Female;Socks;Stockings;0.0111731843575419;$;Autumn;0.003411910669975186
325049900_2;Other;No Size;39;29-38;Female;Socks;Stockings;0.0111731843575419;$;Autumn;0.003101736972704715
325050000_2;Other;No Size;1;29-38;Female;Socks;Tube Socks;0.05027932960893855;Y;Spring;0.00031017369727047146
325050002_2;Other;No Size;1;29-38;Female;Socks;Boat Socks;0.0223463687150838;Y;Spring;0.002791563275434243
325050007_2;Other;No Size;4;29-38;Female;Socks;Tube Socks;0.0111731843575419;Y;Spring;0.0
325050008_2;Other;No Size;9;29-38;Female;Short Socks;Short Stockings;0.0111731843575419;$;Spring;0.002791563275434243
325050009_2;Other;No Size;9;29-38;Men;Socks;Stockings;0.0223463687150838;Y;Spring;0.0
325050011_2;Other;No Size;14;29-38;Female;Socks;Stealth Socks;0.0111731843575419;$;Summer;0.003411910669975186
325050012_2;Other;No Size;17;29-38;Female;Socks;Boat Socks;0.019553072625698324;Y;Spring;0.0009305210918114144
325050013_2;Other;No Size;1;7-9;Boys;Socks;Stockings;0.009776536312849162;Y;Spring;0.0
325050200_2;Other;No Size;36;29-38;Female;Socks;Stockings;0.006983240223463687;$;Autumn;0.005272952853598014
325050302_2;Other;No Size;7;29-38;Female;Socks;Stockings;0.0223463687150838;Y;Spring;0.0
325050400_2;Other;No Size;39;29-38;Female;Socks;Stockings;0.0111731843575419;$;Autumn;0.003101736972704715
325050500_2;Other;No Size;33;29-38;Female;Socks;Stockings;0.0111731843575419;$;Autumn;0.0006203473945409429
325050700_2;Other;No Size;37;29-38;Female;Socks;Stockings;0.0111731843575419;$;Autumn;0.0
325050901_2;Other;No Size;2;29-38;Female;Socks;Invisible Socks;0.05027932960893855;$;Spring;0.002791563275434243
325050902_2;Other;No Size;2;29-38;Female;Socks;Invisible Socks;0.039106145251396655;Y;Spring;0.0024813895781637717
325050903_2;Other;No Size;2;29-38;Female;Socks;Invisible Socks;0.039106145251396655;Y;Spring;0.0012406947890818859
325050904_2;Other;No Size;2;29-38;Female;Socks;Invisible Socks;0.3575418994413408;Y;Spring;0.0006203473945409429
325050905_2;Other;No Size;2;29-38;Female;Socks;Invisible Socks;0.039106145251396655;Y;Spring;0.0024813895781637717
325050906_2;Other;No Size;2;29-38;Female;Socks;Invisible Socks;0.039106145251396655;Y;Spring;0.0015508684863523572
325050907_2;Other;No Size;2;29-38;Female;Socks;Invisible Socks;0.039106145251396655;Y;Spring;0.005893300248138957
325050908_2;Other;No Size;2;29-38;Female;Socks;Invisible Socks;0.039106145251396655;Y;Spring;0.005272952853598014
325050909_2;Other;No Size;11;7-9;Boys;Socks;Stockings;0.01675977653631285;Y;Spring;0.0
325050910_2;Brown;No Size;12;29-38;Female;Socks;Invisible Socks;0.039106145251396655;Y;Summer;0.0021712158808933004
325051300_2;Other;No Size;37;29-38;Men;Socks;Stockings;0.0223463687150838;Y;Autumn;0.0009305210918114144
325051800_2;Other;No Size;39;29-38;Men;Socks;Wool Socks;0.030726256983240222;Y;Winter;0.0
325051901_2;Other;No Size;14;7-9;Boys;Socks;Stockings;0.019553072625698324;Y;Spring;0.0
325052007_2;Other;No Size;24;29-38;Female;Socks;Stealth Socks;0.0111731843575419;$;Summer;0.0
325052101_2;Other;No Size;16;7-9;Boys;Socks;Stockings;0.01675977653631285;Y;Spring;0.0
325053501_2;Other;No Size;16;7-9;Boys;Socks;Stockings;0.019553072625698324;Y;Spring;0.0
325054001_2;Other;No Size;1;7-9;Boys;Socks;Stockings;0.01229050279329609;Y;Winter;0.0037220843672456576
325054004_2;Other;No Size;11;29-38;Female;Socks;Tube Socks;0.0111731843575419;Y;Spring;0.0
325054005_2;Other;No Size;1;29-38;Female;Socks;Stealth Socks;0.0111731843575419;$;Summer;0.00031017369727047146
325054100_2;Other;No Size;41;29-38;Men;Socks;Wool Socks;0.030726256983240222;Y;Winter;0.0006203473945409429
325054300_2;Other;No Size;41;29-38;Men;Socks;Wool Socks;0.030726256983240222;Y;Winter;0.0
325055003_2;Other;No Size;1;7-9;Boys;Socks;Stockings;0.013966480446927373;Y;Autumn;0.0
325055100_2;Other;No Size;39;29-38;Female;Socks;Wool Socks;0.025139664804469275;$;Winter;0.0
325055200_2;Other;No Size;35;29-38;Men;Socks;Stockings;0.0223463687150838;Y;Winter;0.0015508684863523572
325055500_2;Other;No Size;35;29-38;Men;Socks;Stockings;0.0223463687150838;Y;Autumn;0.0012406947890818859
325056002_2;Other;No Size;45;29-38;Female;Socks;Wool Socks;0.0223463687150838;Y;Winter;0.0
325056004_2;Other;No Size;1;7-9;Boys;Socks;Stockings;0.012849162011173185;Y;Winter;0.0015508684863523572
325056600_2;Other;No Size;41;29-38;Female;Socks;Stockings;0.006983240223463687;$;Autumn;0.00031017369727047146
325057800_2;Other;No Size;43;29-38;Men;Socks;Stockings;0.006983240223463687;Y;Winter;0.00031017369727047146
325058002_2;Other;No Size;1;7-9;Boys;Socks;Stockings;0.013407821229050279;Y;Winter;0.0012406947890818859
325058003_2;Other;No Size;1;29-38;Men;Socks;Tube Socks;0.0111731843575419;Y;Spring;0.0
325059400_2;Other;No Size;3;29-38;Female;Socks;Boat Socks;0.025139664804469275;Y;Summer;0.00031017369727047146
325059500_2;Other;No Size;4;29-38;Female;Socks;Boat Socks;0.013966480446927373;Y;Summer;0.01240694789081886
325060000_2;Other;No Size;1;29-38;Men;Socks;Tube Socks;0.039106145251396655;$;Spring;0.0006203473945409429
325060003_2;Other;No Size;1;7-9;Boys;Socks;Stockings;0.0223463687150838;Y;Winter;0.003411910669975186
325060004_2;Other;No Size;1;29-38;Men;Socks;Stockings;0.013966480446927373;Y;Spring;0.0009305210918114144
325060011_2;Other;No Size;7;7-9;Boys;Socks;Stockings;0.01675977653631285;Y;Spring;0.0012406947890818859
325060012_2;Other;No Size;8;29-38;Men;Socks;Stockings;0.0223463687150838;Y;Spring;0.00031017369727047146
325060014_2;Other;No Size;1;29-38;Men;Socks;Stockings;0.0223463687150838;Y;Spring;0.0009305210918114144
325060016_2;Other;No Size;11;29-38;Men;Socks;Tube Socks;0.0111731843575419;Y;Spring;0.0
325060017_2;Other;No Size;14;7-9;Boys;Socks;Stockings;0.008379888268156424;Y;Spring;0.001861042183622829
325060018_2;Other;No Size;19;29-38;Female;Socks;Boat Socks;0.013966480446927373;Y;Summer;0.00031017369727047146
325060100_2;Other;No Size;4;29-38;Female;Socks;Boat Socks;0.013966480446927373;Y;Summer;0.0021712158808933004
325060201_2;Other;No Size;2;29-38;Men;Socks;Stockings;0.030726256983240222;Y;Spring;0.0
325060500_2;Other;No Size;4;29-38;Female;Socks;Boat Socks;0.013966480446927373;Y;Summer;0.0015508684863523572
325060600_2;Other;No Size;3;29-38;Female;Socks;Boat Socks;0.025139664804469275;Y;Summer;0.003101736972704715
325060700_2;Other;No Size;3;29-38;Female;Socks;Boat Socks;0.019553072625698324;Y;Summer;0.0
325060900_2;Other;No Size;3;29-38;Female;Socks;Boat Socks;0.019553072625698324;Y;Summer;0.002791563275434243
325061000_2;Other;No Size;3;29-38;Female;Socks;Boat Socks;0.019553072625698324;Y;Summer;0.0015508684863523572
325061001_2;Other;No Size;4;29-38;Men;Socks;Tube Socks;0.025139664804469275;Y;Spring;0.0
325061202_2;Other;No Size;2;29-38;Female;Socks;Tube Socks;0.025139664804469275;Y;Spring;0.0
325061301_2;Other;No Size;2;29-38;Men;Socks;Tube Socks;0.039106145251396655;$;Spring;0.00031017369727047146
325061400_2;Other;No Size;3;29-38;Female;Socks;Stockings;0.019553072625698324;Y;Spring;0.0012406947890818859
325061601_2;Other;No Size;2;29-38;Men;Socks;Tube Socks;0.039106145251396655;$;Spring;0.00031017369727047146
325061603_2;Other;No Size;33;29-38;Female;Socks;Tube Socks;0.05027932960893855;Y;Autumn;0.004962779156327543
325061604_2;Other;No Size;33;29-38;Female;Socks;Tube Socks;0.039106145251396655;Y;Autumn;0.0
325061700_2;Other;No Size;3;29-38;Female;Socks;Stockings;0.019553072625698324;Y;Spring;0.0
