;Product;Cluster;Centroid
248;3253915000000;11;('3280057000000',)
249;3253917000000;9;('3250648010000',)
250;3253918000000;12;('3320229003703',)
251;3253919000000;28;('3252988000000',)
252;3253921000000;32;('3252998000000',)
253;3253922000000;36;('3330078000003',)
254;3256022050000;12;('3320229003703',)
255;3256102040000;32;('3252998000000',)
256;3280000009000;17;('3280119000000',)
257;3280001009000;8;('3250646000000',)
258;3280002009000;29;('3330035000000',)
259;3280003009000;12;('3320229003703',)
260;3280004009000;29;('3330035000000',)
261;3280005009000;25;('3280263004405',)
262;3280006009000;15;('3253668009000',)
263;3280007009000;15;('3253668009000',)
264;3280008009000;28;('3252988000000',)
265;3280009009000;28;('3252988000000',)
266;3280010009000;23;('32A7853109008',)
267;3280012009000;37;('3286144029000',)
268;3280013009000;8;('3250646000000',)
269;3280015000000;18;('3330104003703',)
270;3280016000000;18;('3330104003703',)
271;3280017009000;21;('32A0066009008',)
272;3280018009000;8;('3250646000000',)
273;3280019009000;36;('3330078000003',)
274;3280021009000;11;('3280057000000',)
275;3280022009000;30;('3253877009000',)
276;3280024009000;5;('3320090000000',)
277;3280025009000;30;('3253877009000',)
278;3280028009000;28;('3252988000000',)
279;3280036000000;21;('32A0066009008',)
280;3280038000000;15;('3253668009000',)
281;3280041000000;11;('3280057000000',)
282;3280051000000;15;('3253668009000',)
283;3280052000000;15;('3253668009000',)
284;3280053000000;34;('3320020000000',)
285;3280054000000;29;('3330035000000',)
286;3280055000000;18;('3330104003703',)
287;3280056000000;11;('3280057000000',)
288;3280057000000;11;('3280057000000',)
289;3280064000000;15;('3253668009000',)
290;3280066000000;33;('3320016000000',)
291;3280067000000;8;('3250646000000',)
292;3280069000000;37;('3286144029000',)
293;3280070000000;11;('3280057000000',)
294;3280073000000;4;('38A9818040002',)
295;3280080000000;2;('3253437009000',)
296;3280081000000;15;('3253668009000',)
297;3280082000000;25;('3280263004405',)
298;3280083000000;21;('32A0066009008',)
299;3280084000000;1;('3320047000000',)
300;3280085000000;16;('3290034005605',)
301;3280086000000;34;('3320020000000',)
302;3280087000000;34;('3320020000000',)
303;3280088000000;11;('3280057000000',)
304;3280093000000;18;('3330104003703',)
305;3280096000000;34;('3320020000000',)
306;3280102000000;34;('3320020000000',)
307;3280104000000;5;('3320090000000',)
308;3280105000000;15;('3253668009000',)
309;3280108000000;37;('3286144029000',)
310;3280111000000;28;('3252988000000',)
311;3280119000000;17;('3280119000000',)
312;3280120000000;8;('3250646000000',)
313;3280121000000;5;('3320090000000',)
314;3280122000000;11;('3280057000000',)
315;3280123000000;34;('3320020000000',)
316;3280124000000;2;('3253437009000',)
317;3280141000000;15;('3253668009000',)
318;3280142000000;34;('3320020000000',)
319;3280143000000;28;('3252988000000',)
320;3280144000000;15;('3253668009000',)
321;3280145000000;27;('3252985000000',)
322;3280146000000;32;('3252998000000',)
323;3280147000000;19;('3290036007905',)
324;3280148000000;7;('38A9818080002',)
325;3280166000000;11;('3280057000000',)
326;3280167000000;11;('3280057000000',)
327;3280168000000;1;('3320047000000',)
328;3280169000000;13;('3330095005603',)
329;3280170000000;11;('3280057000000',)
330;3280171000000;29;('3330035000000',)
331;3280173000000;27;('3252985000000',)
332;3280174000000;1;('3320047000000',)
333;3280175000000;25;('3280263004405',)
334;3280260002605;36;('3330078000003',)
